image_uid,caption_number,keyword,lemma
3414734842_beb543f400,1,hands,hand
3414734842_beb543f400,1,woman,woman
3414734842_beb543f400,1,standing,stand
3414734842_beb543f400,1,pose,pose
3415228562_4efa9c9b70,2,woman,woman
3415228562_4efa9c9b70,2,walks,walk
3415228562_4efa9c9b70,2,cellphone,cellphone
3415228562_4efa9c9b70,2,men,man
3415228562_4efa9c9b70,2,watch,watch
3415809168_af9dabdba5,4,dogs,dog
3415809168_af9dabdba5,4,running,run
3415809168_af9dabdba5,4,dirt,dirt
3415809168_af9dabdba5,4,ball,ball
3415809168_af9dabdba5,4,mouth,mouth
3417037373_67f7db2dd2,3,colorful,colorful
3417037373_67f7db2dd2,3,dancing,dance
3417102649_5c0b2f4b4d,0,tree,tree
3417102649_5c0b2f4b4d,1,small,small
3417102649_5c0b2f4b4d,1,tree,tree
3422146099_35ffc8680e,2,brown,brown
3422146099_35ffc8680e,2,dog,dog
3422146099_35ffc8680e,2,jumps,jump
3422219732_3d0be52cc3,2,skier,skier
3422219732_3d0be52cc3,2,skiing,ski
3422219732_3d0be52cc3,2,mountain,mountain
3425662680_41c7c50e8d,2,horse,horse
3425662680_41c7c50e8d,2,race,race
3425662680_41c7c50e8d,2,grass,grass
3425662680_41c7c50e8d,2,track,track
3429391520_930b153f94,0,air,air
3431194126_ca78f5fde6,0,walking,walk
3431194126_ca78f5fde6,0,hand,hand
3431194126_ca78f5fde6,0,hand,hand
3432637363_3ba357e2da,0,man,man
3433259846_800a6079f0,4,girls,girl
3433259846_800a6079f0,4,dance,dance
3436074878_21515a6706,4,dog,dog
3437693401_202afef348,1,white,white
3437693401_202afef348,1,dog,dog
3437693401_202afef348,1,brown,brown
3437693401_202afef348,1,dog,dog
3441104823_33cdae5a56,3,group,group
3441104823_33cdae5a56,3,people,people
3441104823_33cdae5a56,3,line,line
3441104823_33cdae5a56,3,outside,outside
3442844140_15aa45e9b8,1,boys,boy
3446762868_06e9d9d899,1,air,air
3450776690_38605c667d,3,little,little
3450776690_38605c667d,3,girl,girl
3450776690_38605c667d,3,holding,hold
3450776690_38605c667d,3,younger,young
3450776690_38605c667d,3,little,little
3450776690_38605c667d,3,girl,girl
3450776690_38605c667d,3,running,run
3451085951_e66f7f5d5c,1,dog,dog
3451085951_e66f7f5d5c,1,runs,run
3451085951_e66f7f5d5c,1,beach,beach
3451085951_e66f7f5d5c,1,near,near
3451085951_e66f7f5d5c,1,city,city
3451345621_fe470d4cf8,4,holds,hold
3451345621_fe470d4cf8,4,sign,sign
3453544202_3855ab34b6,0,riding,ride
3453544202_3855ab34b6,0,motorcycle,motorcycle
3453544202_3855ab34b6,0,wearing,wear
3453544202_3855ab34b6,0,black,black
3454149297_01454a2554,1,little,little
3454149297_01454a2554,1,girl,girl
3454149297_01454a2554,1,red,red
3454149297_01454a2554,1,throwing,throw
3454149297_01454a2554,1,frisbee,frisbee
3454754632_977c1523be,0,smiling,smile
3456579559_b5c8927938,0,jump,jump
345684566_235e8dfcc1,2,dog,dog
345684566_235e8dfcc1,2,walks,walk
345684566_235e8dfcc1,2,dirt,dirt
3460551728_63255cec18,3,people,people
3460551728_63255cec18,3,dog,dog
3460551728_63255cec18,3,beach,beach
3461106572_920c8c0112,0,group,group
3461106572_920c8c0112,0,people,people
3461106572_920c8c0112,0,standing,stand
3461106572_920c8c0112,0,wearing,wear
3467843559_a457ce37b6,3,young,young
3467843559_a457ce37b6,3,boys,boy
3467843559_a457ce37b6,3,holding,hold
3467843559_a457ce37b6,3,camera,camera
3467843559_a457ce37b6,3,holding,hold
3467843559_a457ce37b6,3,smiling,smile
3467941308_ae6989e29c,1,brown,brown
3467941308_ae6989e29c,1,dog,dog
3467941308_ae6989e29c,1,grass,grass
3468275336_61936db92d,4,throws,throw
3468275336_61936db92d,4,waiting,wait
3475092236_cf45d383c7,3,group,group
3475092236_cf45d383c7,3,people,people
3475092236_cf45d383c7,3,stand,stand
347543966_b2053ae78c,2,men,man
347543966_b2053ae78c,2,stand,stand
347543966_b2053ae78c,2,glass,glass
3476237185_9389c536a3,2,large,large
3476237185_9389c536a3,2,black,black
3476237185_9389c536a3,2,dog,dog
3476237185_9389c536a3,2,smaller,small
3476237185_9389c536a3,2,black,black
3476237185_9389c536a3,2,dog,dog
3478176372_7c510a0cef,2,man,man
3478176372_7c510a0cef,2,runs,run
3478176372_7c510a0cef,2,ball,ball
3478176372_7c510a0cef,2,man,man
3478176372_7c510a0cef,2,tries,try
3478591390_b526580644,1,smiling,smile
3478591390_b526580644,1,woman,woman
3478591390_b526580644,1,wearing,wear
3478591390_b526580644,1,sunglasses,sunglass
3478591390_b526580644,1,head,head
3482237861_605b4f0fd9,3,boy,boy
3482237861_605b4f0fd9,3,riding,ride
3482237861_605b4f0fd9,3,sidewalk,sidewalk
3484070900_3e76d7fd30,1,man,man
3484070900_3e76d7fd30,1,wearing,wear
3484070900_3e76d7fd30,1,orange,orange
3484070900_3e76d7fd30,1,jump,jump
3484070900_3e76d7fd30,1,snowboard,snowboard
3487820317_3728e7569e,3,man,man
3487820317_3728e7569e,3,drinks,drink
3487820317_3728e7569e,3,orange,orange
3487820317_3728e7569e,3,walks,walk
3489774350_a94e6c7bfc,3,small,small
3489774350_a94e6c7bfc,3,child,child
3489774350_a94e6c7bfc,3,smiles,smile
3489774350_a94e6c7bfc,3,eats,eat
3490044563_8eb551ef59,3,young,young
3490044563_8eb551ef59,3,women,woman
3490044563_8eb551ef59,3,mask,mask
3490044563_8eb551ef59,3,face,face
3493479159_609ebe1b35,3,helmet,helmet
3493479159_609ebe1b35,3,riding,ride
3493479159_609ebe1b35,3,red,red
3493479159_609ebe1b35,3,motorcycle,motorcycle
3497485793_e36c1d2779,0,young,young
3497485793_e36c1d2779,0,women,woman
3497485793_e36c1d2779,0,young,young
3498240367_cbd8c6efbf,4,heads,head
3498482871_4e02f31c35,3,pulling,pull
3498482871_4e02f31c35,3,man,man
3501083764_cf592292a6,4,children,child
350176185_b8c5591e36,2,jumps,jump
350176185_b8c5591e36,2,stairs,stair
3510219078_670b6b3157,4,dogs,dog
3510219078_670b6b3157,4,run,run
3512033861_a357bb58b6,0,crowd,crowd
3512033861_a357bb58b6,0,stand,stand
3516267455_ca17cc1323,3,dog,dog
3516267455_ca17cc1323,3,lake,lake
3516960094_87fb4889de,0,jumping,jump
3518675890_2f65e23ff9,2,dog,dog
3518675890_2f65e23ff9,2,runs,run
3518675890_2f65e23ff9,2,grass,grass
3518755601_cebf11e515,3,young,young
3518755601_cebf11e515,3,woman,woman
3518755601_cebf11e515,3,beach,beach
351876121_c7c0221928,1,dog,dog
3520079657_b828d96d50,0,group,group
3520079657_b828d96d50,0,people,people
3520079657_b828d96d50,0,jump,jump
3520079657_b828d96d50,0,beach,beach
3520079657_b828d96d50,3,group,group
3520079657_b828d96d50,3,young,young
3520079657_b828d96d50,3,people,people
3520079657_b828d96d50,3,air,air
3520079657_b828d96d50,3,beach,beach
3520079657_b828d96d50,4,people,people
3520079657_b828d96d50,4,jumping,jump
3520079657_b828d96d50,4,air,air
3522000960_47415c3890,3,surfer,surfer
3522000960_47415c3890,3,wave,wave
3523972229_d44e9ff6d7,0,jumping,jump
3523972229_d44e9ff6d7,0,skateboard,skateboard
3526150930_580908dab6,3,woman,woman
3526150930_580908dab6,3,poses,pose
3526150930_580908dab6,3,girl,girl
3526150930_580908dab6,3,flower,flower
3527261343_efa07ea596,2,man,man
3527261343_efa07ea596,2,riding,ride
3527261343_efa07ea596,2,motorcycle,motorcycle
3527524436_a54aca78a9,4,black,black
3527524436_a54aca78a9,4,black,black
3527524436_a54aca78a9,4,people,people
3532192208_64b069d05d,0,man,man
3532192208_64b069d05d,0,people,people
3532761259_14026c1e96,2,young,young
3532761259_14026c1e96,2,girl,girl
3532761259_14026c1e96,2,posing,pose
3532761259_14026c1e96,2,woman,woman
3532761259_14026c1e96,2,smiling,smile
3534046564_4f8546e364,3,dogs,dog
3534046564_4f8546e364,3,face,face
3534952095_975cca0056,1,woman,woman
3534952095_975cca0056,1,rides,ride
3535084928_858544f49a,0,dogs,dog
3536561454_e75993d903,1,man,man
3536561454_e75993d903,1,wearing,wear
3536561454_e75993d903,1,black,black
3536561454_e75993d903,1,black,black
3536561454_e75993d903,1,shirt,shirt
3536561454_e75993d903,1,rides,ride
3536561454_e75993d903,1,skateboard,skateboard
3540241710_a4f49cde52,1,man,man
3540241710_a4f49cde52,1,ramp,ramp
3540241710_a4f49cde52,1,skateboard,skateboard
3540515072_8c951b738b,2,dog,dog
3541962817_78bcd3835b,0,horse,horse
3541962817_78bcd3835b,0,fence,fence
3541962817_78bcd3835b,0,rider,rider
3544233095_4bca71df1d,3,little,little
3544233095_4bca71df1d,3,boy,boy
3544233095_4bca71df1d,3,green,green
3544669026_1b5c0e6316,3,dog,dog
3544669026_1b5c0e6316,3,catch,catch
3544669026_1b5c0e6316,3,ball,ball
3544803461_a418ca611e,0,black,black
3544803461_a418ca611e,0,man,man
3544803461_a418ca611e,0,white,white
3544803461_a418ca611e,0,white,white
3544803461_a418ca611e,0,man,man
3544803461_a418ca611e,0,black,black
3547499166_67fb4af4ea,3,girls,girl
3547499166_67fb4af4ea,3,dance,dance
3552796830_2dd2aa9c2c,0,men,man
3552796830_2dd2aa9c2c,0,pants,pant
3552796830_2dd2aa9c2c,0,running,run
3556792157_d09d42bef7,1,group,group
3556792157_d09d42bef7,1,children,child
3556792157_d09d42bef7,1,sit,sit
3556792157_d09d42bef7,1,stand,stand
3556792157_d09d42bef7,1,wall,wall
3560891822_7d4c1e3580,2,boy,boy
3560891822_7d4c1e3580,2,skateboard,skateboard
3560891822_7d4c1e3580,2,ramp,ramp
3562282690_cd2a95fe9e,4,dog,dog
3562282690_cd2a95fe9e,4,running,run
3562282690_cd2a95fe9e,4,beach,beach
3562302012_0cbcd01ff9,2,boy,boy
3562302012_0cbcd01ff9,2,stands,stand
3562302012_0cbcd01ff9,2,black,black
3564157681_03a13b7112,4,dog,dog
3564157681_03a13b7112,4,catch,catch
3564157681_03a13b7112,4,frisbee,frisbee
3564157681_03a13b7112,4,people,people
3564157681_03a13b7112,4,watch,watch
3565654691_22b97d3994,4,stands,stand
3565654691_22b97d3994,4,rocks,rock
3565654691_22b97d3994,4,water,water
3567604049_da9e1be4ba,0,man,man
3567604049_da9e1be4ba,0,pool,pool
3568219100_dfbffddccd,1,man,man
3568219100_dfbffddccd,1,climbing,climb
3568219100_dfbffddccd,1,watches,watch
3568219100_dfbffddccd,2,man,man
3568219100_dfbffddccd,2,climbing,climb
3568219100_dfbffddccd,2,rock,rock
3568219100_dfbffddccd,2,man,man
3568219100_dfbffddccd,2,watches,watch
3568605391_54ec367d88,4,standing,stand
3568605391_54ec367d88,4,sitting,sit
3568605391_54ec367d88,4,motorcycle,motorcycle
3569126684_a68b29a57f,0,dog,dog
3569126684_a68b29a57f,0,running,run
3569126684_a68b29a57f,0,grass,grass
3569126684_a68b29a57f,4,dog,dog
3569126684_a68b29a57f,4,green,green
3571675421_7e07ac07c5,1,brown,brown
3571675421_7e07ac07c5,1,dog,dog
3571675421_7e07ac07c5,2,brown,brown
3571675421_7e07ac07c5,2,dog,dog
3571675421_7e07ac07c5,2,runs,run
3571675421_7e07ac07c5,2,beach,beach
3578981202_efef47e264,2,hair,hair
3578981202_efef47e264,2,held,hold
3579686259_b1fe6aefc9,1,brown,brown
3579686259_b1fe6aefc9,1,white,white
3579686259_b1fe6aefc9,1,black,black
3579686259_b1fe6aefc9,1,running,run
3579686259_b1fe6aefc9,1,path,path
3582920844_2742804f3d,2,man,man
3582920844_2742804f3d,2,long,long
3582920844_2742804f3d,2,hair,hair
3582920844_2742804f3d,2,water,water
3582920844_2742804f3d,2,head,head
3582920844_2742804f3d,2,water,water
3583065748_7d149a865c,3,dogs,dog
3583065748_7d149a865c,3,running,run
3583065748_7d149a865c,3,grass,grass
3587449716_3bf1552c36,3,women,woman
3587449716_3bf1552c36,3,costume,costume
3587449716_3bf1552c36,3,holding,hold
3587449716_3bf1552c36,4,women,woman
3587449716_3bf1552c36,4,costumes,costume
3587449716_3bf1552c36,4,hold,hold
3587781729_bd21ce7b11,0,swinging,swinge
3587781729_bd21ce7b11,0,tire,tire
3587781729_bd21ce7b11,0,swing,swing
3589267801_5a222e3a60,4,dog,dog
3589267801_5a222e3a60,4,dirt,dirt
359082432_c1fd5aa2d6,3,man,man
359082432_c1fd5aa2d6,3,watching,watch
359082432_c1fd5aa2d6,3,dog,dog
359082432_c1fd5aa2d6,3,standing,stand
359082432_c1fd5aa2d6,3,tree,tree
359082432_c1fd5aa2d6,3,trunk,trunk
3591457224_88281dd04f,4,holding,hold
3591457224_88281dd04f,4,people,people
3595412126_4020d4643b,4,girls,girl
3595412126_4020d4643b,4,tree,tree
3598447435_f66cd10bd6,1,green,green
3598447435_f66cd10bd6,1,paddles,paddle
3600221224_945df01247,4,dog,dog
3600221224_945df01247,4,running,run
3600221224_945df01247,4,trail,trail
3601533527_6c2439113c,1,man,man
3601533527_6c2439113c,1,pole,pole
3606355203_1260f43ec0,0,man,man
3606355203_1260f43ec0,0,trunks,trunk
3606355203_1260f43ec0,0,pushing,push
3606355203_1260f43ec0,0,baby,baby
3606355203_1260f43ec0,0,beach,beach
3606846822_28c40b933a,1,man,man
3606846822_28c40b933a,1,green,green
3606846822_28c40b933a,1,shirt,shirt
3606846822_28c40b933a,1,skateboard,skateboard
3609026563_9c66f2dc41,4,puppies,puppy
3609026563_9c66f2dc41,4,held,hold
3609026563_9c66f2dc41,4,hands,hand
3609027309_af75f773d9,4,dancing,dance
3609027309_af75f773d9,4,little,little
3609027309_af75f773d9,4,boy,boy
3610836023_3a972b10b0,4,sits,sit
3612249030_e2829ffa31,1,boy,boy
3612249030_e2829ffa31,1,carrying,carry
3612249030_e2829ffa31,1,black,black
3612249030_e2829ffa31,1,sand,sand
3612484827_0e479f9ee8,1,man,man
3612485611_12dd7742f7,3,young,young
3612485611_12dd7742f7,3,men,man
3612485611_12dd7742f7,3,grass,grass
3612485611_12dd7742f7,3,building,building
3613242966_a1c63a0174,4,dog,dog
3613242966_a1c63a0174,4,water,water
3613667665_1881c689ea,0,black,black
3613667665_1881c689ea,0,dog,dog
3613667665_1881c689ea,0,runs,run
3613667665_1881c689ea,0,water,water
3613667665_1881c689ea,0,beach,beach
3614582606_16bd88dab2,0,girl,girl
3614582606_16bd88dab2,0,black,black
3614582606_16bd88dab2,0,hat,hat
3614582606_16bd88dab2,0,holding,hold
3614582606_16bd88dab2,0,baby,baby
3614582606_16bd88dab2,3,woman,woman
3614582606_16bd88dab2,3,holds,hold
3614582606_16bd88dab2,3,baby,baby
3614582606_16bd88dab2,3,flowers,flower
3614582606_16bd88dab2,3,head,head
3614595423_f9e0ab4fb0,1,children,child
3614595423_f9e0ab4fb0,1,climb,climb
3614595423_f9e0ab4fb0,1,tree,tree
3616638478_641d02183d,0,woman,woman
3616638478_641d02183d,0,young,young
3616638478_641d02183d,0,girl,girl
3616638478_641d02183d,0,standing,stand
3616638478_641d02183d,0,arms,arm
3616846215_d61881b60f,4,women,woman
3616846215_d61881b60f,4,man,man
3618115051_41b5a7706c,0,couple,couple
3618115051_41b5a7706c,0,pose,pose
3619381206_5bc8b406f9,1,man,man
3619381206_5bc8b406f9,1,helmet,helmet
3619381206_5bc8b406f9,1,walks,walk
3619381206_5bc8b406f9,1,red,red
3619381206_5bc8b406f9,1,building,building
362316425_bda238b4de,1,man,man
362316425_bda238b4de,1,woman,woman
362316425_bda238b4de,1,dance,dance
3626642428_3396568c3c,1,group,group
3626642428_3396568c3c,1,dogs,dog
3626642428_3396568c3c,1,water,water
3626689571_5817f99c0e,0,man,man
3626689571_5817f99c0e,0,shirt,shirt
3626689571_5817f99c0e,0,standing,stand
3626689571_5817f99c0e,0,basketball,basketball
3626689571_5817f99c0e,0,holding,hold
3626689571_5817f99c0e,0,basketball,basketball
3626998066_3ae11ee278,1,dogs,dog
3626998066_3ae11ee278,1,running,run
3626998066_3ae11ee278,1,grass,grass
3626998066_3ae11ee278,1,green,green
3626998066_3ae11ee278,1,ball,ball
3627676364_1dc9294ec5,4,people,people
3627676364_1dc9294ec5,4,walk,walk
3627676364_1dc9294ec5,4,near,near
3627676364_1dc9294ec5,4,brick,brick
3627676364_1dc9294ec5,4,building,building
3635194562_4c1dfa120a,4,white,white
3635194562_4c1dfa120a,4,hat,hat
3635194562_4c1dfa120a,4,white,white
3635194562_4c1dfa120a,4,painting,paint
3636126441_5617c89aaa,0,boy,boy
3636126441_5617c89aaa,0,skateboard,skateboard
3636126441_5617c89aaa,0,stairs,stair
3637013_c675de7705,1,people,people
3637013_c675de7705,1,stand,stand
3637013_c675de7705,1,water,water
3638908276_b1751d30ff,1,young,young
3638908276_b1751d30ff,1,woman,woman
3638908276_b1751d30ff,1,pink,pink
3638908276_b1751d30ff,1,skateboard,skateboard
3638992163_a085cc0c24,1,brown,brown
3638992163_a085cc0c24,1,white,white
3638992163_a085cc0c24,1,dog,dog
3638992163_a085cc0c24,1,leaping,leap
3638992163_a085cc0c24,1,red,red
3640407952_bb38fb9d55,2,skateboard,skateboard
3640407952_bb38fb9d55,2,ramp,ramp
3640743904_d14eea0a0b,2,walks,walk
3640743904_d14eea0a0b,2,dogs,dog
3640743904_d14eea0a0b,4,man,man
3640743904_d14eea0a0b,4,walking,walk
3640743904_d14eea0a0b,4,dogs,dog
3643684616_9d2be87a5a,2,sitting,sit
3646927481_5e0af1efab,0,green,green
3646927481_5e0af1efab,0,motorcycle,motorcycle
3646927481_5e0af1efab,0,jumped,jump
3646927481_5e0af1efab,0,green,green
3646927481_5e0af1efab,0,motorcycles,motorcycle
3648160673_0c783236a6,4,jumps,jump
3648160673_0c783236a6,4,surfboard,surfboard
3648160673_0c783236a6,4,water,water
3650111717_346804ec2f,3,dog,dog
3650188378_cc8aea89f0,1,people,people
3650188378_cc8aea89f0,1,stand,stand
3650188378_cc8aea89f0,1,sidewalk,sidewalk
3650986674_3e101c606b,4,dogs,dog
3650986674_3e101c606b,4,running,run
3650986674_3e101c606b,4,beach,beach
3653837067_94050699ec,0,woman,woman
3653837067_94050699ec,0,horse,horse
3653837067_94050699ec,0,jumping,jump
365584746_681f33fa46,3,woman,woman
365584746_681f33fa46,3,white,white
365584746_681f33fa46,3,coat,coat
365584746_681f33fa46,3,pushes,push
3656906086_7034f69ab6,2,black,black
3656906086_7034f69ab6,2,brown,brown
3656906086_7034f69ab6,2,dog,dog
3656906086_7034f69ab6,2,bites,bite
3656906086_7034f69ab6,2,brown,brown
3656906086_7034f69ab6,2,dog,dog
3659686168_49c3abcee1,1,girls,girl
3659686168_49c3abcee1,1,sitting,sit
3660826540_481d25fbb0,3,young,young
3660826540_481d25fbb0,3,boy,boy
3660826540_481d25fbb0,3,striped,striped
3660826540_481d25fbb0,3,shirt,shirt
3660826540_481d25fbb0,3,pointing,point
3660826540_481d25fbb0,3,camera,camera
3662871327_b128d25f04,0,faces,face
3662871327_b128d25f04,0,camera,camera
3665996775_6d7d9a46f1,0,girl,girl
3665996775_6d7d9a46f1,0,wearing,wear
3665996775_6d7d9a46f1,0,dress,dress
3665996775_6d7d9a46f1,0,water,water
3666324102_18ecdf8253,0,girl,girl
3666324102_18ecdf8253,0,jump,jump
3666324102_18ecdf8253,0,swings,swing
3666324102_18ecdf8253,2,girls,girl
3666324102_18ecdf8253,2,jump,jump
3666324102_18ecdf8253,2,swings,swing
3667404919_b273df57e4,3,riding,ride
3667404919_b273df57e4,3,forest,forest
3672057606_cb6393dbd9,1,woman,woman
3673032164_6c6843de87,4,girls,girl
3673032164_6c6843de87,4,arm,arm
3673032164_6c6843de87,4,girls,girl
3673032164_6c6843de87,4,watches,watch
3673878924_506c9d767b,0,girls,girl
3674168459_6245f4f658,1,kicks,kick
3675685612_3987d91d92,3,child,child
3675825945_96b2916959,0,man,man
3675825945_96b2916959,0,skateboarding,skateboard
3675825945_96b2916959,0,pool,pool
3675825945_96b2916959,1,man,man
3675825945_96b2916959,1,skateboard,skateboard
3675825945_96b2916959,1,pool,pool
3676432043_0ca418b861,1,couple,couple
3677613006_4689cb8e4e,2,girl,girl
3677613006_4689cb8e4e,2,holding,hold
3677613006_4689cb8e4e,2,picture,picture
3677613006_4689cb8e4e,3,girl,girl
3677693858_62f2f3163f,1,child,child
3677693858_62f2f3163f,1,jumping,jump
3677693858_62f2f3163f,1,swing,swing
3677693858_62f2f3163f,1,near,near
3679341667_936769fd0c,2,woman,woman
3681056426_fbd6c0c92c,3,horses,horse
3681056426_fbd6c0c92c,3,horses,horse
3681056426_fbd6c0c92c,3,race,race
3682277595_55f8b16975,3,white,white
3682277595_55f8b16975,3,brown,brown
3682277595_55f8b16975,3,dog,dog
3682277595_55f8b16975,3,walking,walk
3682277595_55f8b16975,3,water,water
368954110_821ccf005c,2,little,little
368954110_821ccf005c,2,children,child
368954110_821ccf005c,2,sitting,sit
368954110_821ccf005c,2,grass,grass
3691670743_0ed111bcf3,3,skateboard,skateboard
3691670743_0ed111bcf3,3,jumps,jump
3691670743_0ed111bcf3,3,bridge,bridge
3691729694_2b97f14c1e,0,man,man
3691729694_2b97f14c1e,0,dirt,dirt
3691729694_2b97f14c1e,0,bike,bike
3691729694_2b97f14c1e,0,race,race
3691729694_2b97f14c1e,3,people,people
3691729694_2b97f14c1e,3,dirt,dirt
3691729694_2b97f14c1e,3,bike,bike
3692836015_d11180727b,1,people,people
3697153626_90fb177731,4,boy,boy
3697153626_90fb177731,4,tree,tree
3697153626_90fb177731,4,holding,hold
3697153626_90fb177731,4,rope,rope
3697675767_97796334e4,3,dirt,dirt
3697675767_97796334e4,3,bike,bike
3697675767_97796334e4,3,dirt,dirt
3700322513_50f0d45bfa,4,jumps,jump
3701226275_952547ba0f,2,man,man
3701226275_952547ba0f,2,orange,orange
3701226275_952547ba0f,2,holds,hold
3701226275_952547ba0f,3,young,young
3701226275_952547ba0f,3,man,man
3701226275_952547ba0f,3,holds,hold
3701226275_952547ba0f,3,hand,hand
3701544312_b2e4e9813d,1,rope,rope
3701544312_b2e4e9813d,3,people,people
3701544312_b2e4e9813d,3,pulling,pull
3701544312_b2e4e9813d,3,rope,rope
3706356018_28f62290e8,1,group,group
3706356018_28f62290e8,1,children,child
3706356018_28f62290e8,1,ride,ride
3706356018_28f62290e8,3,little,little
3706356018_28f62290e8,3,kids,kid
3706356018_28f62290e8,3,ride,ride
3707077198_efd6aa808d,3,skateboard,skateboard
3707077198_efd6aa808d,3,park,park
3707283973_5cdaa39340,1,people,people
3707283973_5cdaa39340,1,walking,walk
3707283973_5cdaa39340,1,city,city
3709030554_02301229ea,1,young,young
3709030554_02301229ea,1,boy,boy
3709030554_02301229ea,1,shirt,shirt
3709030554_02301229ea,1,runs,run
3710353645_8fbfaa4175,4,young,young
3710353645_8fbfaa4175,4,girl,girl
3710353645_8fbfaa4175,4,pink,pink
3710353645_8fbfaa4175,4,dress,dress
3710353645_8fbfaa4175,4,jumps,jump
3710353645_8fbfaa4175,4,air,air
3710353645_8fbfaa4175,4,playground,playground
3712742641_641282803e,1,black,black
3712742641_641282803e,1,white,white
3712742641_641282803e,1,dog,dog
3712742641_641282803e,1,swimming,swim
3712742641_641282803e,1,green,green
3712742641_641282803e,1,lake,lake
3712742641_641282803e,2,dog,dog
3712742641_641282803e,2,swimming,swimming
3712742641_641282803e,4,black,black
3712742641_641282803e,4,white,white
3712742641_641282803e,4,dog,dog
3712742641_641282803e,4,swimming,swim
3713324467_104d72f7db,1,man,man
3713324467_104d72f7db,1,man,man
3724487641_d2096f10e5,2,young,young
3724487641_d2096f10e5,2,boys,boy
3724487641_d2096f10e5,4,young,young
3724487641_d2096f10e5,4,boys,boy
3724487641_d2096f10e5,4,running,run
3725353555_75c346d7ec,0,black,black
3725353555_75c346d7ec,0,dog,dog
3725353555_75c346d7ec,0,jumping,jump
3732728142_86364a706e,2,baby,baby
3732728142_86364a706e,2,red,red
3732728142_86364a706e,2,hat,hat
3732728142_86364a706e,2,sits,sit
374104006_7f32c8c5de,1,man,man
374104006_7f32c8c5de,1,shirt,shirt
374104006_7f32c8c5de,1,holding,hold
374567836_3ae12ecffb,3,dog,dog
374567836_3ae12ecffb,3,sits,sit
374567836_3ae12ecffb,3,snow,snow
374567836_3ae12ecffb,3,green,green
380537190_11d6c0a412,3,people,people
381275595_b429fd1639,0,brown,brown
381275595_b429fd1639,0,dog,dog
391020801_aaaae1e42b,3,man,man
391020801_aaaae1e42b,3,holds,hold
391020801_aaaae1e42b,3,arms,arm
391020801_aaaae1e42b,4,wearing,wear
391020801_aaaae1e42b,4,white,white
391723162_3bdeb7ea33,4,black,black
391723162_3bdeb7ea33,4,dog,dog
391723162_3bdeb7ea33,4,snow,snow
392467282_00bb22e201,1,brown,brown
392467282_00bb22e201,1,dogs,dog
392467282_00bb22e201,1,running,run
392467282_00bb22e201,1,snow,snow
392976422_c8d0514bc3,0,boy,boy
392976422_c8d0514bc3,0,shirt,shirt
392976422_c8d0514bc3,0,walking,walk
392976422_c8d0514bc3,0,wall,wall
399246804_b4b5dc70e1,3,white,white
399246804_b4b5dc70e1,3,dog,dog
399246804_b4b5dc70e1,3,black,black
399246804_b4b5dc70e1,3,dog,dog
404216567_75b50b5a36,3,woman,woman
404216567_75b50b5a36,3,wearing,wear
404216567_75b50b5a36,3,jacket,jacket
404216567_75b50b5a36,3,standing,stand
404216567_75b50b5a36,3,large,large
404890608_33f138aefa,2,boys,boy
405253184_5f611f3880,0,snow,snow
405534993_5158644f98,3,people,people
405534993_5158644f98,3,rock,rock
405534993_5158644f98,3,climbing,climb
409327234_7b29eecb4e,1,woman,woman
409327234_7b29eecb4e,1,sits,sit
409327234_7b29eecb4e,1,brick,brick
409327234_7b29eecb4e,1,wall,wall
416650559_cd08d3cd96,4,dressed,dress
416650559_cd08d3cd96,4,poses,pose
417577408_eb571658c1,4,dog,dog
417577408_eb571658c1,4,runs,run
417577408_eb571658c1,4,woods,wood
421706022_1ddb6a7a78,3,stands,stand
425088533_a460dc4617,0,little,little
425088533_a460dc4617,0,boy,boy
425088533_a460dc4617,0,red,red
425088533_a460dc4617,0,climbing,climb
425088533_a460dc4617,0,tree,tree
426191845_1e979e9345,4,dog,dog
426191845_1e979e9345,4,running,run
428483413_b9370baf72,2,woman,woman
428483413_b9370baf72,2,man,man
431282339_0aa60dd78e,1,dog,dog
431282339_0aa60dd78e,1,leaps,leap
431282339_0aa60dd78e,1,hurdle,hurdle
431282339_0aa60dd78e,4,dog,dog
431282339_0aa60dd78e,4,leaping,leap
431410325_f4916b5460,0,dog,dog
431410325_f4916b5460,0,wet,wet
431410325_f4916b5460,0,water,water
437527058_189f2a7eef,1,people,people
437527058_189f2a7eef,1,rides,ride
437527058_189f2a7eef,1,snow,snow
439049388_3dcee2d30b,3,men,man
439049388_3dcee2d30b,3,kayaks,kayak
439049388_3dcee2d30b,4,men,man
439049388_3dcee2d30b,4,standing,stand
439049388_3dcee2d30b,4,kayaks,kayak
439569646_c917f1bc78,1,girl,girl
439569646_c917f1bc78,1,red,red
439569646_c917f1bc78,1,dress,dress
439569646_c917f1bc78,1,facing,face
442594271_2c3dd38483,4,beach,beach
442594271_2c3dd38483,4,people,people
444845904_a4531c811a,0,man,man
444845904_a4531c811a,0,helmet,helmet
444845904_a4531c811a,0,climbs,climb
44856031_0d82c2c7d1,2,dog,dog
44856031_0d82c2c7d1,2,water,water
449352117_63c359c6e7,1,dog,dog
449352117_63c359c6e7,1,camera,camera
449352117_63c359c6e7,3,small,small
449352117_63c359c6e7,3,dog,dog
449352117_63c359c6e7,3,black,black
450596617_ed37ec0fe4,4,people,people
450596617_ed37ec0fe4,4,walk,walk
