image_uid,caption_number,keyword,lemma
2074146683_7c83167aa1,4,hat,hat
2074146683_7c83167aa1,4,carrying,carry
2074146683_7c83167aa1,4,baby,baby
2074146683_7c83167aa1,4,market,market
2074146683_7c83167aa1,4,groceries,grocery
2076906555_c20dc082db,3,young,young
2076906555_c20dc082db,3,man,man
2076906555_c20dc082db,3,jean,jean
2076906555_c20dc082db,3,jacket,jacket
2076906555_c20dc082db,3,smiles,smile
2076906555_c20dc082db,3,camera,camera
2080033499_6be742f483,4,dog,dog
2080033499_6be742f483,4,leash,leash
2080033499_6be742f483,4,running,run
2080033499_6be742f483,4,man,man
2083778090_3aecaa11cc,4,man,man
2083778090_3aecaa11cc,4,wearing,wear
2083778090_3aecaa11cc,4,scarf,scarf
2083778090_3aecaa11cc,4,jacket,jacket
2083778090_3aecaa11cc,4,furry,furry
2083778090_3aecaa11cc,4,hat,hat
2112661738_de71b60b88,4,white,white
2112661738_de71b60b88,4,dog,dog
2112661738_de71b60b88,4,standing,stand
2112661738_de71b60b88,4,pool,pool
2112661738_de71b60b88,4,mountains,mountain
2119660490_ce0d4d1f73,2,brown,brown
2119660490_ce0d4d1f73,2,dog,dog
2119660490_ce0d4d1f73,2,carpet,carpet
2119660490_ce0d4d1f73,2,green,green
2178306830_6af49375b4,2,diver,diver
2178306830_6af49375b4,2,swims,swim
2178306830_6af49375b4,2,blue,blue
2195419145_36722e8d54,4,man,man
2195419145_36722e8d54,4,officer,officer
2195419145_36722e8d54,4,smile,smile
219730733_6a55382dd2,0,man,man
219730733_6a55382dd2,0,young,young
219730733_6a55382dd2,0,girl,girl
219730733_6a55382dd2,0,ride,ride
219730733_6a55382dd2,0,amusement,amusement
219730733_6a55382dd2,0,park,park
2198964806_c57b0534d3,3,dog,dog
2198964806_c57b0534d3,3,green,green
2198964806_c57b0534d3,3,collar,collar
2198964806_c57b0534d3,3,stick,stick
2226440063_c085b30558,3,white,white
2226440063_c085b30558,3,dog,dog
2226440063_c085b30558,3,walking,walk
2241768909_3d96d48417,3,man,man
2241768909_3d96d48417,3,woman,woman
2241768909_3d96d48417,3,wearing,wear
2241768909_3d96d48417,3,hat,hat
2241768909_3d96d48417,3,dog,dog
2241768909_3d96d48417,3,outside,outside
2241768909_3d96d48417,3,snow,snow
2272426567_9e9fb79db0,3,black,black
2272426567_9e9fb79db0,3,dog,dog
2272426567_9e9fb79db0,3,snow,snow
2273591668_069dcb4641,1,brown,brown
2273591668_069dcb4641,1,dogs,dog
2273591668_069dcb4641,1,running,run
2273591668_069dcb4641,1,field,field
2273591668_069dcb4641,1,red,red
2277081067_d2b4c98bce,1,girls,girl
2277081067_d2b4c98bce,1,beach,beach
2277081067_d2b4c98bce,1,playing,play
2277081067_d2b4c98bce,1,ocean,ocean
2278776373_fe499a93be,4,man,man
2278776373_fe499a93be,4,walking,walk
2278776373_fe499a93be,4,garage,garage
2310233145_910cb5b4c8,2,children,child
2310233145_910cb5b4c8,2,run,run
2310233145_910cb5b4c8,2,body,body
2321466753_5606a10721,2,child,child
2321466753_5606a10721,2,holding,hold
2321466753_5606a10721,2,basket,basket
232193739_ed5f348c7a,1,man,man
232193739_ed5f348c7a,1,jump,jump
2324779494_5e72d29171,0,boy,boy
2324779494_5e72d29171,0,dressed,dress
236476706_175081ce18,4,women,woman
236476706_175081ce18,4,walk,walk
236476706_175081ce18,4,crowded,crowded
236476706_175081ce18,4,street,street
2367318629_b60cf4c4b3,0,children,child
2367318629_b60cf4c4b3,0,black,black
2367318629_b60cf4c4b3,0,black,black
2367318629_b60cf4c4b3,0,hats,hat
2367318629_b60cf4c4b3,0,red,red
2381583688_a6dd0a7279,1,elderly,elderly
2381583688_a6dd0a7279,1,woman,woman
2381583688_a6dd0a7279,1,knitted,knit
2381583688_a6dd0a7279,1,cap,cap
2381583688_a6dd0a7279,1,white,white
2381583688_a6dd0a7279,1,jacket,jacket
2385871317_44cde2f354,3,girl,girl
2385871317_44cde2f354,3,wearing,wear
2385871317_44cde2f354,3,blue,blue
2385871317_44cde2f354,3,backpack,backpack
2385871317_44cde2f354,3,walking,walk
2385871317_44cde2f354,3,blue,blue
2385871317_44cde2f354,3,plastic,plastic
2385871317_44cde2f354,3,fence,fence
2393924525_1bf45ca217,0,tennis,tennis
2393924525_1bf45ca217,0,hit,hit
2393924525_1bf45ca217,0,tennis,tennis
2393924525_1bf45ca217,0,ball,ball
241347547_902725b9f8,3,man,man
241347547_902725b9f8,3,shirt,shirt
241347547_902725b9f8,3,surrounded,surround
241347547_902725b9f8,3,football,football
241347547_902725b9f8,3,players,player
241347611_cb265be138,4,football,football
241347611_cb265be138,4,field,field
241347611_cb265be138,4,game,game
2420730259_86e7f8a815,1,man,man
2420730259_86e7f8a815,1,green,green
2420730259_86e7f8a815,1,shirt,shirt
2420730259_86e7f8a815,1,kissing,kiss
2420730259_86e7f8a815,1,crying,cry
2426215757_e008a91fcb,1,person,person
2426215757_e008a91fcb,1,autumn,autumn
2428959030_bdffc2812e,1,boy,boy
2428959030_bdffc2812e,1,fence,fence
2443229844_277cded27d,1,child,child
2443229844_277cded27d,1,blue,blue
2443229844_277cded27d,1,sweatshirt,sweatshirt
2443229844_277cded27d,1,wagon,wagon
244368383_e90b6b2f20,0,crowd,crowd
244368383_e90b6b2f20,0,people,people
244443352_d7636e1253,4,dog,dog
244443352_d7636e1253,4,red,red
244443352_d7636e1253,4,snow,snow
2444935470_7b0226b756,0,little,little
2444935470_7b0226b756,0,boy,boy
2444935470_7b0226b756,0,standing,stand
2472574160_8ce233f396,0,man,man
2472574160_8ce233f396,0,field,field
247778426_fd59734130,1,brown,brown
247778426_fd59734130,1,dog,dog
247778426_fd59734130,1,running,run
2496236371_61dec88113,3,red,red
2496236371_61dec88113,3,red,red
2496236371_61dec88113,3,track,track
2507182524_7e83c6de82,3,dog,dog
2507182524_7e83c6de82,3,blue,blue
2507182524_7e83c6de82,3,collar,collar
2507182524_7e83c6de82,3,runs,run
2507182524_7e83c6de82,3,green,green
2507182524_7e83c6de82,3,ball,ball
2507312812_768b53b023,3,dogs,dog
2507312812_768b53b023,3,running,run
2509824208_247aca3ea3,2,brown,brown
2509824208_247aca3ea3,2,dog,dog
2509824208_247aca3ea3,2,running,run
2509824208_247aca3ea3,2,grass,grass
2521983429_33218366bd,3,dog,dog
2521983429_33218366bd,3,rocks,rock
256283122_a4ef4a17cb,4,watching,watch
256283122_a4ef4a17cb,4,dog,dog
256283122_a4ef4a17cb,4,jump,jump
256283122_a4ef4a17cb,4,man,man
256283122_a4ef4a17cb,4,catch,catch
256283122_a4ef4a17cb,4,orange,orange
256283122_a4ef4a17cb,4,frisbee,frisbee
256292144_b53aadae27,4,dog,dog
256292144_b53aadae27,4,runs,run
256292144_b53aadae27,4,grass,grass
2578395598_6982734d46,2,white,white
2578395598_6982734d46,2,dog,dog
2578395598_6982734d46,2,running,run
2601008162_f00eeb5c14,2,child,child
2601008162_f00eeb5c14,2,holds,hold
2601008162_f00eeb5c14,2,camera,camera
260162669_c79a900afb,4,black,black
260162669_c79a900afb,4,grass,grass
2607099736_8681f601d9,4,wrestler,wrestler
2607099736_8681f601d9,4,jumping,jump
2613209320_edf6a2b7e9,4,wet,wet
2613209320_edf6a2b7e9,4,dog,dog
2613209320_edf6a2b7e9,4,walks,walk
2618866067_07cbc83dc5,1,dog,dog
2618866067_07cbc83dc5,1,yawning,yawn
2629295654_59ea1472a1,4,dog,dog
2629295654_59ea1472a1,4,grass,grass
2632111399_b3c1630f8e,1,catcher,catcher
2632111399_b3c1630f8e,1,red,red
2633082074_32c85f532c,4,young,young
2633082074_32c85f532c,4,climbing,climb
2633082074_32c85f532c,4,tree,tree
2635400219_2e1a984fd3,2,woman,woman
2635400219_2e1a984fd3,2,young,young
2635400219_2e1a984fd3,2,wall,wall
2635400219_2e1a984fd3,2,blue,blue
2638369467_8fc251595b,2,young,young
2638369467_8fc251595b,2,girl,girl
2638369467_8fc251595b,2,playing,play
2638369467_8fc251595b,2,ball,ball
2659554389_ed3d15093f,2,little,little
2659554389_ed3d15093f,2,girl,girl
2659554389_ed3d15093f,2,feeds,feed
2696951725_e0ae54f6da,0,man,man
2696951725_e0ae54f6da,0,woman,woman
2696951725_e0ae54f6da,0,park,park
2696951725_e0ae54f6da,0,pose,pose
2696951725_e0ae54f6da,0,mountain,mountain
2699733386_c346c87ea6,3,black,black
2699733386_c346c87ea6,3,dog,dog
2705793985_007cc703fb,1,black,black
2705793985_007cc703fb,1,white,white
2705793985_007cc703fb,1,dog,dog
2705793985_007cc703fb,1,runs,run
2705793985_007cc703fb,1,grass,grass
2706023395_ac9eba0e42,0,men,man
2706023395_ac9eba0e42,0,sit,sit
2706023395_ac9eba0e42,0,outside,outside
2707244524_d57120d74a,2,dog,dog
2707244524_d57120d74a,2,running,run
2707244524_d57120d74a,2,tall,tall
2707244524_d57120d74a,2,grass,grass
2710698257_2e4ca8dd44,4,man,man
2710698257_2e4ca8dd44,4,standing,stand
2710698257_2e4ca8dd44,4,rocks,rock
2710698257_2e4ca8dd44,4,near,near
2710698257_2e4ca8dd44,4,ocean,ocean
2716251485_d6113f4c8a,1,man,man
2716251485_d6113f4c8a,1,carrying,carry
2716251485_d6113f4c8a,1,bag,bag
2716251485_d6113f4c8a,1,walks,walk
271637337_0700f307cf,4,dog,dog
271637337_0700f307cf,4,jumping,jump
271637337_0700f307cf,4,hurdle,hurdle
272940778_a184dbea42,1,black,black
272940778_a184dbea42,1,dog,dog
272940778_a184dbea42,1,brown,brown
272940778_a184dbea42,1,dog,dog
272940778_a184dbea42,1,running,run
2730819220_b58af1119a,0,little,little
2730819220_b58af1119a,0,girl,girl
2730819220_b58af1119a,0,slide,slide
2735290454_1bd8bc5eac,0,black,black
2735290454_1bd8bc5eac,0,dog,dog
2735290454_1bd8bc5eac,0,ice,ice
2735290454_1bd8bc5eac,0,cream,cream
275002371_5b200e6a92,0,brown,brown
275002371_5b200e6a92,0,dog,dog
2755952680_68a0a1fa42,4,trick,trick
2755952680_68a0a1fa42,4,bicyclist,bicyclist
2768972186_92787cd523,0,dog,dog
2768972186_92787cd523,0,biting,bite
2768972186_92787cd523,0,smaller,small
2768972186_92787cd523,0,dog,dog
2800004913_c8394ba332,3,playing,play
2800004913_c8394ba332,3,wave,wave
2800004913_c8394ba332,3,beach,beach
282116218_7fd7583d6e,3,dog,dog
282116218_7fd7583d6e,3,runs,run
2823200990_7b02b7cc36,0,boy,boy
2823200990_7b02b7cc36,0,jumping,jump
2823200990_7b02b7cc36,0,chair,chair
2834103050_512e5b330a,0,beach,beach
2834103050_512e5b330a,0,people,people
2834103050_512e5b330a,0,standing,stand
284441196_8ebb216d0d,0,brown,brown
284441196_8ebb216d0d,0,white,white
284441196_8ebb216d0d,0,dog,dog
284441196_8ebb216d0d,0,runs,run
284441196_8ebb216d0d,0,grass,grass
2853407781_c9fea8eef4,3,man,man
2853407781_c9fea8eef4,3,crouched,crouch
2853407781_c9fea8eef4,3,drink,drink
285586547_c81f8905a1,0,man,man
285586547_c81f8905a1,0,dog,dog
285586547_c81f8905a1,0,wearing,wear
285586547_c81f8905a1,0,ride,ride
2867026654_38be983b44,1,brown,brown
2867026654_38be983b44,1,dog,dog
2867026654_38be983b44,1,frisbee,frisbee
2867026654_38be983b44,1,catching,catch
2875658507_c0d9ceae90,2,monkey,monkey
2875658507_c0d9ceae90,2,jumping,jump
2875658507_c0d9ceae90,2,monkey,monkey
2875658507_c0d9ceae90,3,small,small
2875658507_c0d9ceae90,3,monkey,monkey
2875658507_c0d9ceae90,3,jumping,jump
2875658507_c0d9ceae90,3,monkey,monkey
2891185857_54942809cf,1,group,group
2891185857_54942809cf,1,women,woman
2891185857_54942809cf,1,orange,orange
2894008505_a445ccaaff,1,woman,woman
2894008505_a445ccaaff,1,jogs,jog
2894008505_a445ccaaff,1,concrete,concrete
2894008505_a445ccaaff,1,wall,wall
2896668718_0c3cff910f,0,football,football
2896668718_0c3cff910f,0,player,player
2896668718_0c3cff910f,0,orange,orange
2896668718_0c3cff910f,0,jersey,jersey
2896668718_0c3cff910f,0,white,white
2896668718_0c3cff910f,0,jersey,jersey
2921430836_3b4d062238,1,playing,play
2921430836_3b4d062238,1,football,football
2922981282_203f04bf9b,3,couple,couple
2922981282_203f04bf9b,3,bed,bed
2922981282_203f04bf9b,3,making,make
2922981282_203f04bf9b,3,faces,face
2934022873_3fdd69aee4,0,downhill,downhill
2934022873_3fdd69aee4,0,going,go
2968216482_ede65b20a8,3,men,man
2990977776_1ec51c9281,0,boy,boy
3007214949_a4b027f8a3,2,children,child
3007214949_a4b027f8a3,2,trampoline,trampoline
3017656907_c3b137e070,3,speed,speed
3017656907_c3b137e070,3,racing,race
3017656907_c3b137e070,3,ice,ice
302241178_a582c1b953,1,dog,dog
302241178_a582c1b953,1,stick,stick
302241178_a582c1b953,1,mouth,mouth
3025315215_a5d367971a,0,dog,dog
3025315215_a5d367971a,0,running,run
3025315215_a5d367971a,0,orange,orange
3025315215_a5d367971a,0,tunnel,tunnel
3025315215_a5d367971a,3,brown,brown
3025315215_a5d367971a,3,dog,dog
3025315215_a5d367971a,3,runs,run
3025315215_a5d367971a,3,orange,orange
3025315215_a5d367971a,3,tunnel,tunnel
3025438110_40af7e6a80,3,boy,boy
3025438110_40af7e6a80,3,jumps,jump
3030793171_55cd646eed,3,dog,dog
3030793171_55cd646eed,3,running,run
3030793171_55cd646eed,3,yard,yard
3040575300_0e4328d205,0,surfer,surfer
3040575300_0e4328d205,0,rides,ride
3040575300_0e4328d205,0,waves,wave
3054200086_657d4398e8,1,hockey,hockey
3054200086_657d4398e8,1,player,player
3054200086_657d4398e8,1,puck,puck
3054200086_657d4398e8,1,watches,watch
3054200086_657d4398e8,1,ice,ice
3069282021_e05e1829f3,3,dogs,dog
3069282021_e05e1829f3,3,track,track
3069282021_e05e1829f3,3,racing,racing
3078229723_2aa52600de,0,man,man
3078229723_2aa52600de,0,holding,hold
3078229723_2aa52600de,0,hands,hand
3078229723_2aa52600de,0,boys,boy
3078229723_2aa52600de,0,eating,eat
3078229723_2aa52600de,0,ice,ice
3078229723_2aa52600de,0,creams,cream
3084011664_76d37c6559,4,woman,woman
3084011664_76d37c6559,4,holding,hold
3084011664_76d37c6559,4,blue,blue
3084011664_76d37c6559,4,cup,cup
3084011664_76d37c6559,4,man,man
3084011664_76d37c6559,4,pose,pose
3098714492_19939e3b19,2,wedding,wedding
3098714492_19939e3b19,2,party,party
3098714492_19939e3b19,2,posing,pose
3098714492_19939e3b19,2,pictures,picture
3105623068_392b767a7b,4,girl,girl
3105623068_392b767a7b,4,climbing,climb
3105623068_392b767a7b,4,climbing,climb
3105623068_392b767a7b,4,wall,wall
3106562372_e349a27764,2,girl,girl
3106562372_e349a27764,2,jumping,jump
3106562372_e349a27764,2,girl,girl
3107889179_106d223345,1,old,old
3107889179_106d223345,1,child,child
3107889179_106d223345,1,sitting,sit
3107889179_106d223345,1,green,green
3107889179_106d223345,1,table,table
3107889179_106d223345,1,served,serve
3110018626_307a123b59,0,dogs,dog
3110018626_307a123b59,0,run,run
3110018626_307a123b59,0,grass,grass
3116985493_04b1dc3345,0,daughter,daughter
3127888173_9a9a8ac3bd,2,children,child
3127888173_9a9a8ac3bd,2,standing,stand
3127888173_9a9a8ac3bd,2,award,award
3138504165_c7ae396294,4,goal,goal
3139389284_f01bd4c236,2,dog,dog
3139389284_f01bd4c236,2,jumping,jump
3139389284_f01bd4c236,2,street,street
3145967019_1a83ebf712,3,women,woman
3145967019_1a83ebf712,3,posing,pose
3145967019_1a83ebf712,3,smiling,smile
3151860914_46e30cd5ea,1,boy,boy
3151860914_46e30cd5ea,1,dog,dog
3151860914_46e30cd5ea,1,stick,stick
3162289423_4ca8915d0c,0,snowboarder,snowboarder
3162289423_4ca8915d0c,3,woman,woman
3162289423_4ca8915d0c,3,snowboarder,snowboarder
3162289423_4ca8915d0c,3,sunset,sunset
3163477256_073605e06e,2,soccer,soccer
3163477256_073605e06e,2,goalie,goalie
3163477256_073605e06e,2,player,player
3170897628_3054087f8c,3,boys,boy
3170897628_3054087f8c,3,play,play
3170897628_3054087f8c,3,soccer,soccer
3174713468_e22fa7779e,1,dog,dog
3174713468_e22fa7779e,1,jumps,jump
3174713468_e22fa7779e,1,woman,woman
3187096035_65dc416291,1,group,group
3187096035_65dc416291,1,laughing,laugh
3187096035_65dc416291,1,people,people
3187096035_65dc416291,1,red,red
3187096035_65dc416291,1,couch,couch
319869052_08b000e4af,4,person,person
319869052_08b000e4af,4,stands,stand
319869052_08b000e4af,4,rock,rock
319869052_08b000e4af,4,hand,hand
319869052_08b000e4af,4,head,head
3204525212_d548c7fca7,4,dogs,dog
3204525212_d548c7fca7,4,kitchen,kitchen
3204525212_d548c7fca7,4,counter,counter
3206058778_7053ee6b52,1,girl,girl
3206058778_7053ee6b52,1,ice,ice
3206058778_7053ee6b52,1,sits,sit
3206058778_7053ee6b52,1,checking,check
3208553539_2bf6c6d162,3,musicians,musician
3210419174_d083a16f77,0,people,people
3211437611_bd4af3730b,2,bride,bride
3211437611_bd4af3730b,2,bridal,bridal
3211437611_bd4af3730b,2,party,party
3211437611_bd4af3730b,2,surrounding,surround
3212085754_35fdc9ccaa,1,red,red
3212085754_35fdc9ccaa,1,bride,bride
3212085754_35fdc9ccaa,1,shoe,shoe
3229898555_16877f5180,0,cat,cat
3229898555_16877f5180,0,standing,stand
3229898555_16877f5180,0,piece,piece
3229898555_16877f5180,0,string,string
3236677456_75821e3583,1,dog,dog
3236677456_75821e3583,1,jumps,jump
3236677456_75821e3583,1,frisbee,frisbee
3241487502_f4f0cc4a8a,0,running,run
3249125548_700d874380,1,cyclists,cyclist
3249125548_700d874380,1,race,race
3260768565_2b725be090,0,tent,tent
3260768565_2b725be090,0,people,people
3260768565_2b725be090,0,man,man
3271084924_4778d556cc,2,dogs,dog
3271084924_4778d556cc,2,running,run
3275627207_0b41e44597,2,man,man
3275627207_0b41e44597,2,talks,talk
3296226598_1c892c4351,3,man,man
3296226598_1c892c4351,3,walk,walk
3296226598_1c892c4351,3,buildings,building
3315323307_bd148a8964,0,brown,brown
3315323307_bd148a8964,0,dog,dog
3315323307_bd148a8964,0,walking,walk
3315323307_bd148a8964,0,snow,snow
3315323307_bd148a8964,0,trees,tree
3318564834_4ccea90497,0,boy,boy
3318564834_4ccea90497,0,drawing,draw
3318564834_4ccea90497,0,white,white
3318564834_4ccea90497,0,balloon,balloon
3318564834_4ccea90497,0,smile,smile
3318564834_4ccea90497,0,camera,camera
3318564834_4ccea90497,0,girl,girl
3318564834_4ccea90497,0,smiles,smile
3318564834_4ccea90497,0,camera,camera
3336759846_5220e27deb,2,woman,woman
3336759846_5220e27deb,2,white,white
3336759846_5220e27deb,2,picture,picture
3336759846_5220e27deb,2,camera,camera
3336759846_5220e27deb,2,man,man
3349955993_a04aea97d8,0,group,group
3349955993_a04aea97d8,0,boys,boy
3349955993_a04aea97d8,0,playing,play
3349955993_a04aea97d8,0,street,street
3349955993_a04aea97d8,0,soccer,soccer
3357416302_fcfcdd7b86,2,snowboarder,snowboarder
3357416302_fcfcdd7b86,2,jump,jump
3357416302_fcfcdd7b86,2,air,air
3361210233_962d630ec5,3,dog,dog
3361210233_962d630ec5,3,carries,carry
3361210233_962d630ec5,3,stick,stick
3361210233_962d630ec5,3,snow,snow
3361882891_6e610ffdbb,3,man,man
3361882891_6e610ffdbb,3,jumps,jump
3361882891_6e610ffdbb,3,ramp,ramp
3361882891_6e610ffdbb,3,bike,bike
3371567346_b6522efdb8,1,couple,couple
3371567346_b6522efdb8,1,look,look
3371567346_b6522efdb8,1,painting,painting
3372022051_132b8e6233,1,jump,jump
3372022051_132b8e6233,1,near,near
3374759363_d6f7a0df41,2,man,man
3374759363_d6f7a0df41,2,wearing,wear
3374759363_d6f7a0df41,2,sitting,sit
3374759363_d6f7a0df41,2,chair,chair
3389448506_7025e7cc12,3,dog,dog
3389448506_7025e7cc12,3,runs,run
3389448506_7025e7cc12,3,grass,grass
3399028417_50a621274c,4,people,people
3399028417_50a621274c,4,street,street
3400385314_a5bc062e97,1,smiling,smile
3400385314_a5bc062e97,1,woman,woman
3400385314_a5bc062e97,1,brown,brown
3400385314_a5bc062e97,1,man,man
3423249426_02bedf9260,2,woman,woman
3423249426_02bedf9260,2,looks,look
3424605029_53078d3505,4,playing,play
3424605029_53078d3505,4,playground,playground
3424934891_69f18da66e,1,dogs,dog
3424934891_69f18da66e,1,fight,fight
3427852996_d383abd819,0,biker,biker
3427852996_d383abd819,0,wall,wall
342872408_04a2832a1b,4,man,man
342872408_04a2832a1b,4,reaching,reach
342872408_04a2832a1b,4,rock,rock
343662720_39e4067cd1,3,old,old
343662720_39e4067cd1,3,man,man
343662720_39e4067cd1,3,table,table
3437107047_715c60e9c8,0,laugh,laugh
3439560988_f001f96fc9,4,black,black
3439560988_f001f96fc9,4,dog,dog
3439560988_f001f96fc9,4,running,run
3452411712_5b42d2a1b5,1,boy,boy
3452411712_5b42d2a1b5,1,swing,swing
3452411712_5b42d2a1b5,1,girl,girl
345284642_77dded0907,2,black,black
345284642_77dded0907,2,dog,dog
345284642_77dded0907,2,mouth,mouth
345284642_77dded0907,2,running,run
345284642_77dded0907,2,snowy,snowy
345284642_77dded0907,2,field,field
3454621502_73af6742fb,0,black,black
3454621502_73af6742fb,0,dog,dog
3454621502_73af6742fb,0,leaping,leap
3454621502_73af6742fb,1,black,black
3454621502_73af6742fb,1,dog,dog
3454621502_73af6742fb,1,running,run
3454621502_73af6742fb,1,beach,beach
3457364788_3514a52091,1,man,man
3457364788_3514a52091,1,black,black
3457364788_3514a52091,1,small,small
3457364788_3514a52091,1,girl,girl
3457364788_3514a52091,1,shoulders,shoulder
3463922449_f6040a2931,2,dog,dog
3463922449_f6040a2931,2,runs,run
3474330484_a01d8af624,1,black,black
3474330484_a01d8af624,1,dog,dog
3474330484_a01d8af624,1,looking,look
3474330484_a01d8af624,1,fly,fly
3474985382_26e1560338,4,biker,biker
3474985382_26e1560338,4,trail,trail
3482237861_605b4f0fd9,1,scooter,scooter
3482237861_605b4f0fd9,1,sidewalk,sidewalk
3482314155_bd1e668b4e,3,man,man
3482314155_bd1e668b4e,3,running,run
3482314155_bd1e668b4e,3,away,away
3482314155_bd1e668b4e,3,charging,charge
3482314155_bd1e668b4e,3,bull,bull
3486154327_8be7c78569,4,sit,sit
3486154327_8be7c78569,4,stairs,stair
3493479159_609ebe1b35,2,helmet,helmet
3493479159_609ebe1b35,2,rides,ride
3493479159_609ebe1b35,2,red,red
3500399969_f54ce5848f,0,people,people
3503624011_733d745d5a,4,woman,woman
3503624011_733d745d5a,4,face,face
3503624011_733d745d5a,4,painted,paint
3503624011_733d745d5a,4,red,red
3503624011_733d745d5a,4,star,star
3527261343_efa07ea596,4,riding,ride
3527261343_efa07ea596,4,bike,bike
3534824784_7133119316,4,woman,woman
3534824784_7133119316,4,smiling,smile
3535304540_0247e8cf8c,1,red,red
3535304540_0247e8cf8c,1,airplane,airplane
3535304540_0247e8cf8c,1,left,leave
3535304540_0247e8cf8c,1,trail,trail
3544669026_1b5c0e6316,0,black,black
3544669026_1b5c0e6316,0,dog,dog
3544669026_1b5c0e6316,0,jumps,jump
3544669026_1b5c0e6316,0,catch,catch
3544669026_1b5c0e6316,0,ball,ball
3544669026_1b5c0e6316,2,dog,dog
3544669026_1b5c0e6316,2,catches,catch
3549614763_42f34f3d1e,0,girls,girl
3549614763_42f34f3d1e,0,sitting,sit
3549614763_42f34f3d1e,0,table,table
3549614763_42f34f3d1e,0,menus,menu
3549614763_42f34f3d1e,0,stands,stand
3549614763_42f34f3d1e,0,table,table
3558251719_3af5ae2d02,2,man,man
3558251719_3af5ae2d02,2,dog,dog
3558251719_3af5ae2d02,2,stand,stand
3559425864_0462d7613f,4,bikers,biker
3559425864_0462d7613f,4,jumping,jump
3559425864_0462d7613f,4,dirt,dirt
3559425864_0462d7613f,4,ramps,ramp
3560891822_7d4c1e3580,4,boy,boy
3560891822_7d4c1e3580,4,ramp,ramp
3565655045_8eb00b7423,0,man,man
3565655045_8eb00b7423,0,climbs,climb
3565655045_8eb00b7423,0,ocean,ocean
3565655045_8eb00b7423,0,rock,rock
3566225740_375fc15dde,1,line,line
3566225740_375fc15dde,1,military,military
3566225740_375fc15dde,1,trucks,truck
3566225740_375fc15dde,1,soldier,soldier
3566225740_375fc15dde,1,walking,walk
3566225740_375fc15dde,1,away,away
3568065409_1c381aa854,4,boy,boy
3568065409_1c381aa854,4,jumps,jump
3568065409_1c381aa854,4,street,street
3568065409_1c381aa854,4,holding,hold
3568065409_1c381aa854,4,stick,stick
3589156060_3ed8d6bbc3,2,dog,dog
3589156060_3ed8d6bbc3,2,person,person
3595080592_5fd55570e5,2,children,child
3595080592_5fd55570e5,2,walking,walk
3595398879_13e33b8916,0,boy,boy
3595398879_13e33b8916,0,jumps,jump
3595398879_13e33b8916,0,arms,arm
3595398879_13e33b8916,2,young,young
3595398879_13e33b8916,2,boy,boy
3595398879_13e33b8916,2,blue,blue
3595398879_13e33b8916,2,shirt,shirt
3595398879_13e33b8916,2,cap,cap
3595398879_13e33b8916,2,jumping,jump
3595398879_13e33b8916,2,man,man
3595398879_13e33b8916,2,arms,arm
3600403707_527aa0596e,1,man,man
3600403707_527aa0596e,1,waves,wave
3600403707_527aa0596e,1,greenhouse,greenhouse
3600403707_527aa0596e,1,farm,farm
3600403707_527aa0596e,1,products,product
3605100550_01214a1224,4,dogs,dog
3605100550_01214a1224,4,fence,fence
3608400551_d6f7965308,1,man,man
3608400551_d6f7965308,1,playing,play
3608400551_d6f7965308,1,fetch,fetch
3608400551_d6f7965308,1,white,white
3608400551_d6f7965308,1,dog,dog
3618908551_7fd2de5710,2,blue,blue
3618908551_7fd2de5710,2,shirt,shirt
3618908551_7fd2de5710,2,blue,blue
3626964430_cb5c7e5acc,4,men,man
3628994466_a12065d29b,3,trophy,trophy
3636491114_ab34dac833,4,person,person
3636491114_ab34dac833,4,swimming,swim
3636491114_ab34dac833,4,pool,pool
3640329164_20cb245fd5,3,surfer,surfer
3640329164_20cb245fd5,3,green,green
3640329164_20cb245fd5,3,wetsuit,wetsuit
3640329164_20cb245fd5,3,riding,ride
3640329164_20cb245fd5,3,wave,wave
3647283075_3005333222,1,man,man
3647283075_3005333222,1,red,red
3647283075_3005333222,1,shirt,shirt
3647283075_3005333222,1,ramp,ramp
3647283075_3005333222,1,covered,cover
3647283075_3005333222,1,graffiti,graffiti
3649387275_75295baa28,0,white,white
3649387275_75295baa28,0,brown,brown
3649387275_75295baa28,0,dog,dog
3649387275_75295baa28,0,walking,walk
365274901_576b0f8241,1,dog,dog
365274901_576b0f8241,1,dog,dog
3666056567_661e25f54c,4,people,people
3666056567_661e25f54c,4,walk,walk
3666056567_661e25f54c,4,sidewalk,sidewalk
3666056567_661e25f54c,4,night,night
3675685612_3987d91d92,4,child,child
3675685612_3987d91d92,4,paint,paint
3675685612_3987d91d92,4,piece,piece
367673290_f8799f3a85,0,walking,walk
367673290_f8799f3a85,0,red,red
367673290_f8799f3a85,0,boots,boot
367673290_f8799f3a85,0,wearing,wear
3681575323_433d007650,4,children,child
3681575323_433d007650,4,smiling,smile
3681575323_433d007650,4,pointing,point
3687222696_85bf6f78f7,1,boy,boy
3687222696_85bf6f78f7,1,red,red
3687222696_85bf6f78f7,1,jumps,jump
3687222696_85bf6f78f7,1,blue,blue
3687222696_85bf6f78f7,1,slide,slide
3704995657_e2e114083d,0,riding,ride
3704995657_e2e114083d,0,snow,snow
3706653103_e777a825e4,4,man,man
3706653103_e777a825e4,4,bike,bike
3706653103_e777a825e4,4,rocky,rocky
